sep=,
CUSTOM.date [local],CUSTOM.updateTime [local],OSD.flyTime,OSD.flyTime [s],OSD.latitude,OSD.longitude,OSD.height [ft],OSD.heightMax [ft],OSD.vpsHeight [ft],OSD.altitude [ft],OSD.mileage [ft],OSD.hSpeed [MPH],OSD.hSpeedMax [MPH],OSD.xSpeed [MPH],OSD.xSpeedMax [MPH],OSD.ySpeed [MPH],OSD.ySpeedMax [MPH],OSD.zSpeed [MPH],OSD.zSpeedMax [MPH],OSD.pitch,OSD.roll,OSD.yaw,OSD.yaw [360],OSD.directionOfTravel,OSD.flycState,OSD.flycCommand,OSD.flightAction,OSD.gpsNum,OSD.gpsLevel,OSD.isGPSUsed,OSD.nonGPSCause,OSD.droneType,OSD.isSwaveWork,OSD.waveError,OSD.goHomeStatus,OSD.batteryType,OSD.ctrlDevice,OSD.isOnGround,OSD.isMotorOn,OSD.isMotorBlocked,OSD.motorStartFailedCause,OSD.motorFailReason,OSD.isImuPreheated,OSD.imuInitFailReason,OSD.isAcceletorOverRange,OSD.isBarometerDeadInAir,OSD.isCompassError,OSD.isGoHomeHeightModified,OSD.canIOCWork,OSD.isNotEnoughForce,OSD.isOutOfLimit,OSD.isPropellerCatapult,OSD.isVibrating,OSD.isVisionUsed,OSD.voltageWarning,GIMBAL.mode,GIMBAL.pitch,GIMBAL.roll,GIMBAL.yaw,GIMBAL.yaw [360],GIMBAL.isPitchAtLimit,GIMBAL.isRollAtLimit,GIMBAL.isYawAtLimit,GIMBAL.isStuck,CAMERA.isPhoto,CAMERA.isVideo,CAMERA.filename,CAMERA.sdCardIsInserted,CAMERA.sdCardState,RC.downlinkSignal,RC.uplinkSignal,RC.aileron,RC.elevator,RC.throttle,RC.rudder,RC.mode,RC.goHomeDepressed,RC.recordDepressed,RC.shutterDepressed,RC.playbackDepressed,RC.wheelDepressed,RC.wheelOffset,RC.custom1Depressed,RC.custom2Depressed,RC.custom3Depressed,RC.custom4Depressed,BATTERY.chargeLevel,BATTERY.currentPV [V],BATTERY.currentCapacity [mAh],BATTERY.fullCapacity [mAh],BATTERY.voltage [V],BATTERY.isCellVoltageEstimated,BATTERY.cellVoltage1 [V],BATTERY.cellVoltage2 [V],BATTERY.cellVoltage3 [V],BATTERY.maxCellVoltageDeviation,BATTERY.isCellVoltageDeviationHigh,BATTERY.isVoltageLow,BATTERY.current [A],BATTERY.temperature [F],BATTERY.minTemperature [F],BATTERY.maxTemperature [F],BATTERY.usefulTime [s],BATTERY.goHomeTime [s],BATTERY.landTime [s],BATTERY.goHomeBattery,BATTERY.landBattery,BATTERY.safeFlyRadius,BATTERY.volumeConsume,BATTERY.status,BATTERY.goHomeStatus,BATTERY.goHomeCountdown,BATTERY.lowWarning,BATTERY.lowWarningGoHome,BATTERY.seriousLowWarning,BATTERY.seriousLowWarningLanding,BATTERY.timesCharged,MC.failSafeAction,MC.isObstacleAvoidanceEnabled,MC.isCollisionAvoidanceEnabled,MC.isRthObstacleAvoidanceEnabled,MC.isBraking,MC.isAvoidingObstacle,MC.isAvoidingActiveObstacle,MC.isAscentLimitedByObstacle,MC.isLandingConfirmationNeeded,MC.atLowAltitudeLimit,MC.atDistanceLimit,MC.atAirportAltitudeLimit,MC.atAirportBoundary,HOME.latitude,HOME.longitude,HOME.distance [ft],HOME.height [ft],HOME.heightLimit [ft],HOME.isHomeRecord,HOME.goHomeMode,HOME.aircraftHeadDirection,HOME.isDynamicHomePointEnabled,HOME.isReachedLimitDistance,HOME.isReachedLimitHeight,HOME.isCompassCalibrating,HOME.compassCalibrationState,HOME.isMultipleFlightModeEnabled,HOME.isBeginnerMode,HOME.isIOCEnabled,HOME.iocMode,HOME.goHomeHeight [ft],HOME.courseLockAngle,HOME.forceLandingHeight [ft],HOME.dataRecorderFileIndex,WEATHER.windDirection,WEATHER.windRelativeDirection,WEATHER.windSpeed [MPH],WEATHER.maxWindSpeed [MPH],WEATHER.windStrength,WEATHER.isFacingWind,WEATHER.isFlyingIntoWind,RECOVER.appType,RECOVER.appVersion,RECOVER.aircraftName,RECOVER.aircraftSerial,RECOVER.cameraSerial,RECOVER.rcSerial,RECOVER.batterySerial,DETAILS.totalTime [s],DETAILS.totalDistance [ft],DETAILS.maxHeight [ft],DETAILS.maxHorizontalSpeed [MPH],DETAILS.maxVerticalSpeed [MPH],DETAILS.photoNum,DETAILS.videoTime [s],DETAILS.aircraftName,DETAILS.aircraftSerial,DETAILS.cameraSerial,DETAILS.rcSerial,DETAILS.batterySerial,DETAILS.appName,DETAILS.appType,DETAILS.appVersion,DETAILS.guid,SERIAL.flightController,SERIAL.camera,SERIAL.gimbal,SERIAL.rc,SERIAL.battery,APPGPS.latitude,APPGPS.longitude,APPGPS.accuracy,APP.tip,APP.warning
4/25/2024,6:59:05.73 AM,0m 44.5s,44.5,20.9860649521379,105.777286117509,14.1,20.3,83.6,37,176.1,0.949053,11.1847,-0.671082,4.921268,0.671082,2.460634,0,1.11847,-2.1,-11.2,-129,231,146.3,P-GPS (Bypass),Auto Fly,,19,5,True,,Air 2S,True,False,,Smart,Onboard Device,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-121.6,238.4,False,False,False,False,False,True,,True,Card Too Slow,100,100,1024,1024,1024,1024,1,False,False,False,False,False,0,False,False,False,False,95,11.98,3305,3504,11.98,False,3.991,3.992,3.997,0.058,False,False,7.359,87.8,86.1,87.8,1576,26,0,16,10,45318.5,7553.09,,Idle,0,15,False,10,True,79,Go Home,True,True,True,False,False,False,False,False,False,False,False,False,20.9862559659327,105.77757360343,120.1,608.5,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,180.4,,16.4,53,,,,,Calm,False,False,,1.9.4,DJI Air 2S,3YTBK6G00303A5,42ULJ5A13A03B7,56RZK8K00103RW,57ZPK5SEA203N4,115.9,0.3,19.6,11.1847,4.47388,0,10614,DJI Air 2S,3YTBK6G00303A5,42ULJ5A13A03B7,56RZK8K00103RW,57ZPK5SEA203N4,DJI Fly,,1.9.4,8D39DFD7-759D-A954-A092-B8F257160B84,3YTBK6G00303A5,,,,,,,,,
4/25/2024,6:59:05.83 AM,0m 44.6s,44.6,20.9860644693276,105.777286475243,14.1,20.3,83.6,37,176.3,1.43234,11.1847,-1.11847,4.921268,0.894776,2.460634,0,1.11847,-2.2,-20.1,-129.2,230.8,145.3,P-GPS (Bypass),Auto Fly,,19,5,True,,Air 2S,True,False,,Smart,Onboard Device,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-121.6,238.4,False,False,False,False,False,True,,True,Card Too Slow,100,100,519,1024,1024,1024,1,False,False,False,False,False,0,False,False,False,False,95,11.98,3305,3504,11.98,False,3.991,3.992,3.997,0.058,False,False,7.359,87.8,86.1,87.8,1576,26,0,16,10,45318.5,7553.09,,Idle,0,15,False,10,True,79,Go Home,True,True,True,False,False,False,False,False,False,False,False,False,20.9862559659327,105.77757360343,120.1,608.5,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,180.4,,16.4,53,,,,,Calm,False,False,,1.9.4,DJI Air 2S,3YTBK6G00303A5,42ULJ5A13A03B7,56RZK8K00103RW,57ZPK5SEA203N4,115.9,0.3,19.6,11.1847,4.47388,0,10614,DJI Air 2S,3YTBK6G00303A5,42ULJ5A13A03B7,56RZK8K00103RW,57ZPK5SEA203N4,DJI Fly,,1.9.4,8D39DFD7-759D-A954-A092-B8F257160B84,3YTBK6G00303A5,,,,,,,,,
4/25/2024,6:59:05.93 AM,0m 44.7s,44.7,20.9860639888647,105.777287094845,13.7,20.3,83.6,37,176.6,2.23694,11.1847,-1.789552,4.921268,1.342164,2.460634,0.223694,1.11847,-3.1,-22.1,-129.3,230.7,129.7,P-GPS (Bypass),Auto Fly,,19,5,True,,Air 2S,True,False,,Smart,Onboard Device,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-121.6,238.4,False,False,False,False,False,True,,True,Card Too Slow,100,100,1024,1024,1024,1024,1,False,False,False,False,False,0,False,False,False,False,95,11.98,3305,3504,11.98,False,3.991,3.992,3.997,0.058,False,False,7.359,87.8,86.1,87.8,1576,26,0,16,10,45318.5,7553.09,,Idle,0,15,False,10,True,79,Go Home,True,True,True,False,False,False,False,False,False,False,False,False,20.9862559659327,105.77757360343,120.1,608.5,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,180.4,,16.4,53,,,,,Calm,False,False,,1.9.4,DJI Air 2S,3YTBK6G00303A5,42ULJ5A13A03B7,56RZK8K00103RW,57ZPK5SEA203N4,115.9,0.3,19.6,11.1847,4.47388,0,10614,DJI Air 2S,3YTBK6G00303A5,42ULJ5A13A03B7,56RZK8K00103RW,57ZPK5SEA203N4,DJI Fly,,1.9.4,8D39DFD7-759D-A954-A092-B8F257160B84,3YTBK6G00303A5,,,,,,,,,
4/25/2024,6:59:06.03 AM,0m 44.8s,44.8,20.9860630683914,105.777287822865,13.7,20.3,83.6,37,177.0,2.86468,11.1847,-2.23694,4.921268,1.789552,2.460634,0,1.11847,-2.9,-12.2,-129.6,230.4,143.5,P-GPS (Bypass),Auto Fly,,19,5,True,,Air 2S,True,False,,Smart,Onboard Device,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-121.6,238.4,False,False,False,False,False,True,,True,Card Too Slow,100,100,1024,1024,1024,1024,1,False,False,False,False,False,0,False,False,False,False,95,11.98,3305,3504,11.98,False,3.991,3.992,3.997,0.058,False,False,7.359,87.8,86.1,87.8,1576,26,0,16,10,45318.5,7553.09,,Idle,0,15,False,10,True,79,Go Home,True,True,True,False,False,False,False,False,False,False,False,False,20.9862559659327,105.77757360343,120.1,608.5,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,180.4,,16.4,53,,,,,Calm,False,False,,1.9.4,DJI Air 2S,3YTBK6G00303A5,42ULJ5A13A03B7,56RZK8K00103RW,57ZPK5SEA203N4,115.9,0.3,19.6,11.1847,4.47388,0,10614,DJI Air 2S,3YTBK6G00303A5,42ULJ5A13A03B7,56RZK8K00103RW,57ZPK5SEA203N4,DJI Fly,,1.9.4,8D39DFD7-759D-A954-A092-B8F257160B84,3YTBK6G00303A5,,,,,,,,,
4/25/2024,6:59:06.14 AM,0m 44.9s,44.9,20.9860620154575,105.777288544976,13.7,20.3,83.6,37,177.5,3.35541,11.1847,-2.684328,4.921268,2.013246,2.460634,0,1.11847,-2.5,-12.6,-129.5,230.5,147.3,P-GPS (Bypass),Auto Fly,,19,5,True,,Air 2S,True,False,,Smart,Onboard Device,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-121.6,238.4,False,False,False,False,False,True,,True,Card Too Slow,100,100,441,1024,1024,1024,1,False,False,False,False,False,0,False,False,False,False,95,11.98,3305,3504,11.891,False,3.991,3.992,3.997,0.058,False,False,7.359,87.8,86.1,87.8,1580,26,0,16,10,45157.6,7526.27,,Idle,0,15,False,10,True,79,Go Home,True,True,True,False,False,False,False,False,False,False,False,False,20.9862559659327,105.77757360343,120.1,608.5,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,180.4,,16.4,53,,,,,Calm,False,False,,1.9.4,DJI Air 2S,3YTBK6G00303A5,42ULJ5A13A03B7,56RZK8K00103RW,57ZPK5SEA203N4,115.9,0.3,19.6,11.1847,4.47388,0,10614,DJI Air 2S,3YTBK6G00303A5,42ULJ5A13A03B7,56RZK8K00103RW,57ZPK5SEA203N4,DJI Fly,,1.9.4,8D39DFD7-759D-A954-A092-B8F257160B84,3YTBK6G00303A5,,,,,,,,,
4/25/2024,6:59:06.24 AM,0m 45.0s,45.0,20.9860607988797,105.777289481812,13.7,20.3,83.6,37,178.0,3.536912,11.1847,-2.908022,4.921268,2.013246,2.460634,0,1.11847,-2.3,-3.5,-129.7,230.3,144.2,P-GPS (Bypass),Auto Fly,,19,5,True,,Air 2S,True,False,,Smart,Onboard Device,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-121.6,238.4,False,False,False,False,False,True,,True,Card Too Slow,100,100,441,1024,1024,1024,1,False,False,False,False,False,0,False,False,False,False,95,11.98,3305,3504,11.891,False,3.991,3.992,3.997,0.058,False,False,7.359,87.8,86.1,87.8,1580,26,0,16,10,45157.6,7526.27,,Idle,0,15,False,10,True,79,Go Home,True,True,True,False,False,False,False,False,False,False,False,False,20.9862559659327,105.77757360343,120.1,608.5,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,180.4,,16.4,53,,,,,Calm,False,False,,1.9.4,DJI Air 2S,3YTBK6G00303A5,42ULJ5A13A03B7,56RZK8K00103RW,57ZPK5SEA203N4,115.9,0.3,19.6,11.1847,4.47388,0,10614,DJI Air 2S,3YTBK6G00303A5,42ULJ5A13A03B7,56RZK8K00103RW,57ZPK5SEA203N4,DJI Fly,,1.9.4,8D39DFD7-759D-A954-A092-B8F257160B84,3YTBK6G00303A5,,,,,,,,,
4/25/2024,6:59:06.34 AM,0m 45.1s,45.1,20.9860599739095,105.777290140777,13.7,20.3,83.6,37,178.4,3.35541,11.1847,-2.684328,4.921268,2.013246,2.460634,0,1.11847,-2,2.8,-128.8,231.2,143.2,P-GPS (Bypass),Auto Fly,,19,5,True,,Air 2S,False,False,,Smart,Onboard Device,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-121.6,238.4,False,False,False,False,False,True,,True,Card Too Slow,100,100,1024,1024,1024,1024,1,False,False,False,False,False,0,False,False,False,False,95,11.98,3305,3504,11.891,False,3.991,3.992,3.997,0.058,False,False,7.359,87.8,86.1,87.8,1580,26,0,16,10,45157.6,7526.27,,Idle,0,15,False,10,True,79,Go Home,True,True,True,False,False,False,False,False,False,False,False,False,20.9862559659327,105.77757360343,120.1,608.5,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,180.4,,16.4,53,,,,,Calm,False,False,,1.9.4,DJI Air 2S,3YTBK6G00303A5,42ULJ5A13A03B7,56RZK8K00103RW,57ZPK5SEA203N4,115.9,0.3,19.6,11.1847,4.47388,0,10614,DJI Air 2S,3YTBK6G00303A5,42ULJ5A13A03B7,56RZK8K00103RW,57ZPK5SEA203N4,DJI Fly,,1.9.4,8D39DFD7-759D-A954-A092-B8F257160B84,3YTBK6G00303A5,,,,,,,,,
4/25/2024,6:59:06.44 AM,0m 45.2s,45.2,20.9860588156205,105.77729102423,13.7,20.3,83.6,37,178.9,3.35541,11.1847,-2.684328,4.921268,2.013246,2.460634,0,1.11847,-2.4,-5.9,-127.8,232.2,144.5,P-GPS (Bypass),Auto Fly,,19,5,True,,Air 2S,True,False,,Smart,Onboard Device,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-121.6,238.4,False,False,False,False,False,True,,True,Card Too Slow,100,100,1024,1024,1024,1024,1,False,False,False,False,False,0,False,False,False,False,95,11.968,3303,3504,11.891,False,3.988,3.989,3.991,0.058,False,False,7.149,88,86.1,87.9,1580,26,0,16,10,45157.6,7526.27,,Idle,0,15,False,10,True,79,Go Home,True,True,True,False,False,False,False,False,False,False,False,False,20.9862559659327,105.77757360343,120.1,608.5,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,180.4,,16.4,53,,,,,Calm,False,False,,1.9.4,DJI Air 2S,3YTBK6G00303A5,42ULJ5A13A03B7,56RZK8K00103RW,57ZPK5SEA203N4,115.9,0.3,19.6,11.1847,4.47388,0,10614,DJI Air 2S,3YTBK6G00303A5,42ULJ5A13A03B7,56RZK8K00103RW,57ZPK5SEA203N4,DJI Fly,,1.9.4,8D39DFD7-759D-A954-A092-B8F257160B84,3YTBK6G00303A5,,,,,,,,,
4/25/2024,6:59:06.55 AM,0m 45.3s,45.3,20.986057778673,105.777291845766,13.7,20.3,83.6,37,179.4,3.35541,11.1847,-2.684328,4.921268,2.013246,2.460634,0,1.11847,-3.3,-2.6,-127.9,232.1,143.5,P-GPS (Bypass),Auto Fly,,19,5,True,,Air 2S,True,False,,Smart,Onboard Device,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-121.6,238.4,False,False,False,False,False,True,,True,Card Too Slow,100,100,447,1024,1024,1024,1,False,False,False,False,False,0,False,False,False,False,95,11.968,3303,3504,11.891,False,3.988,3.989,3.991,0.058,False,False,7.149,88,86.1,87.9,1580,26,0,16,10,45157.6,7526.27,,Idle,0,15,False,10,True,79,Go Home,True,True,True,False,False,False,False,False,False,False,False,False,20.9862559659327,105.77757360343,120.1,608.5,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,180.4,,16.4,53,,,,,Calm,False,False,,1.9.4,DJI Air 2S,3YTBK6G00303A5,42ULJ5A13A03B7,56RZK8K00103RW,57ZPK5SEA203N4,115.9,0.3,19.6,11.1847,4.47388,0,10614,DJI Air 2S,3YTBK6G00303A5,42ULJ5A13A03B7,56RZK8K00103RW,57ZPK5SEA203N4,DJI Fly,,1.9.4,8D39DFD7-759D-A954-A092-B8F257160B84,3YTBK6G00303A5,,,,,,,,,
4/25/2024,6:59:06.65 AM,0m 45.4s,45.4,20.9860566030612,105.777292709529,13.7,20.3,83.6,37,179.9,3.22616,11.1847,-2.684328,4.921268,1.789552,2.460634,0,1.11847,-2.2,3.8,-127.8,232.2,145.5,P-GPS (Bypass),Auto Fly,,19,5,True,,Air 2S,True,False,,Smart,Onboard Device,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-121.6,238.4,False,False,False,False,False,True,,True,Card Too Slow,100,100,1024,1024,1024,1024,1,False,False,False,False,False,0,False,False,False,False,95,11.968,3303,3504,11.891,False,3.988,3.989,3.991,0.058,False,False,7.149,88,86.1,87.9,1580,26,0,16,10,45157.6,7526.27,,Idle,0,15,False,10,True,79,Go Home,True,True,True,False,False,False,False,False,False,False,False,False,20.9862559659327,105.77757360343,120.1,608.5,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,180.4,,16.4,53,,,,,Calm,False,False,,1.9.4,DJI Air 2S,3YTBK6G00303A5,42ULJ5A13A03B7,56RZK8K00103RW,57ZPK5SEA203N4,115.9,0.3,19.6,11.1847,4.47388,0,10614,DJI Air 2S,3YTBK6G00303A5,42ULJ5A13A03B7,56RZK8K00103RW,57ZPK5SEA203N4,DJI Fly,,1.9.4,8D39DFD7-759D-A954-A092-B8F257160B84,3YTBK6G00303A5,,,,,,,,,
4/25/2024,6:59:06.75 AM,0m 45.5s,45.5,20.9860553503998,105.777293577292,14.1,20.3,83.6,37,180.4,3.042567,11.1847,-2.460634,4.921268,1.789552,2.460634,0,1.11847,-0.5,1.4,-127.1,232.9,147.1,P-GPS (Bypass),Auto Fly,,19,5,True,,Air 2S,True,False,,Smart,Onboard Device,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-121.6,238.4,False,False,False,False,False,True,,True,Card Too Slow,100,100,686,1024,1024,1024,1,False,False,False,False,False,0,False,False,False,False,95,11.968,3303,3504,11.891,False,3.988,3.989,3.991,0.058,False,False,7.149,88,86.1,87.9,1580,26,0,16,10,45157.6,7526.27,,Idle,0,15,False,10,True,79,Go Home,True,True,True,False,False,False,False,False,False,False,False,False,20.9862559659327,105.77757360343,120.2,608.5,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,180.4,,16.4,53,,,,,Calm,False,False,,1.9.4,DJI Air 2S,3YTBK6G00303A5,42ULJ5A13A03B7,56RZK8K00103RW,57ZPK5SEA203N4,115.9,0.3,19.6,11.1847,4.47388,0,10614,DJI Air 2S,3YTBK6G00303A5,42ULJ5A13A03B7,56RZK8K00103RW,57ZPK5SEA203N4,DJI Fly,,1.9.4,8D39DFD7-759D-A954-A092-B8F257160B84,3YTBK6G00303A5,,,,,,,,,
4/25/2024,6:59:06.85 AM,0m 45.6s,45.6,20.9860543020748,105.777294346473,14.1,20.3,83.6,37,180.9,3.042567,11.1847,-2.460634,4.921268,1.789552,2.460634,0,1.11847,-1.4,-8.8,-127.2,232.8,145.5,P-GPS (Bypass),Auto Fly,,19,5,True,,Air 2S,True,False,,Smart,Onboard Device,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-121.6,238.4,False,False,False,False,False,True,,True,Card Too Slow,100,100,781,1024,1024,1024,1,False,False,False,False,False,0,False,False,False,False,95,11.968,3303,3504,11.891,False,3.988,3.989,3.991,0.058,False,False,7.149,88,86.1,87.9,1580,26,0,16,10,45157.6,7526.27,,Idle,0,15,False,10,True,79,Go Home,True,True,True,False,False,False,False,False,False,False,False,False,20.9862559659327,105.77757360343,120.2,608.5,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,180.4,,16.4,53,,,,,Calm,False,False,,1.9.4,DJI Air 2S,3YTBK6G00303A5,42ULJ5A13A03B7,56RZK8K00103RW,57ZPK5SEA203N4,115.9,0.3,19.6,11.1847,4.47388,0,10614,DJI Air 2S,3YTBK6G00303A5,42ULJ5A13A03B7,56RZK8K00103RW,57ZPK5SEA203N4,DJI Fly,,1.9.4,8D39DFD7-759D-A954-A092-B8F257160B84,3YTBK6G00303A5,,,,,,,,,
4/25/2024,6:59:06.95 AM,0m 45.7s,45.7,20.9860531312782,105.777295520532,14.1,20.3,83.6,37,181.5,3.042567,11.1847,-2.460634,4.921268,1.789552,2.460634,0,1.11847,-2.7,-3.3,-128.1,231.9,136.8,P-GPS (Bypass),Auto Fly,,19,5,True,,Air 2S,True,False,,Smart,Onboard Device,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-121.6,238.4,False,False,False,False,False,True,,True,Card Too Slow,100,100,870,1024,1024,1024,1,False,False,False,False,False,0,False,False,False,False,95,11.968,3303,3504,11.891,False,3.988,3.989,3.991,0.058,False,False,7.149,88,86.1,87.9,1580,26,0,16,10,45157.6,7526.27,,Idle,0,15,False,10,True,79,Go Home,True,True,True,False,False,False,False,False,False,False,False,False,20.9862559659327,105.77757360343,120.1,608.5,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,180.4,,16.4,53,,,,,Calm,False,False,,1.9.4,DJI Air 2S,3YTBK6G00303A5,42ULJ5A13A03B7,56RZK8K00103RW,57ZPK5SEA203N4,115.9,0.3,19.6,11.1847,4.47388,0,10614,DJI Air 2S,3YTBK6G00303A5,42ULJ5A13A03B7,56RZK8K00103RW,57ZPK5SEA203N4,DJI Fly,,1.9.4,8D39DFD7-759D-A954-A092-B8F257160B84,3YTBK6G00303A5,,,,,,,,,
4/25/2024,6:59:07.05 AM,0m 45.8s,45.8,20.9860520254869,105.777296384111,13.7,20.3,83.6,37,182.0,3.179289,11.1847,-2.460634,4.921268,2.013246,2.460634,0,1.11847,-3.1,-4.9,-127.6,232.4,143.9,P-GPS (Bypass),Auto Fly,,19,5,True,,Air 2S,True,False,,Smart,Onboard Device,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-121.6,238.4,False,False,False,False,False,True,,True,Card Too Slow,100,100,870,1024,1024,1024,1,False,False,False,False,False,0,False,False,False,False,95,11.968,3303,3504,11.891,False,3.988,3.989,3.991,0.058,False,False,7.149,88,86.1,87.9,1580,26,0,16,10,45157.6,7526.27,,Idle,0,15,False,10,True,79,Go Home,True,True,True,False,False,False,False,False,False,False,False,False,20.9862559659327,105.77757360343,120.2,608.5,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,180.4,,16.4,53,,,,,Calm,False,False,,1.9.4,DJI Air 2S,3YTBK6G00303A5,42ULJ5A13A03B7,56RZK8K00103RW,57ZPK5SEA203N4,115.9,0.3,19.6,11.1847,4.47388,0,10614,DJI Air 2S,3YTBK6G00303A5,42ULJ5A13A03B7,56RZK8K00103RW,57ZPK5SEA203N4,DJI Fly,,1.9.4,8D39DFD7-759D-A954-A092-B8F257160B84,3YTBK6G00303A5,,,,,,,,,
4/25/2024,6:59:07.16 AM,0m 45.9s,45.9,20.9860505490424,105.777297551784,13.7,20.3,83.6,37,182.7,3.35541,11.1847,-2.684328,4.921268,2.013246,2.460634,0,1.11847,-3.7,-7.9,-127.6,232.4,143.5,P-GPS (Bypass),Auto Fly,,19,5,True,,Air 2S,True,False,,Smart,Onboard Device,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-121.6,238.4,False,False,False,False,False,True,,True,Card Too Slow,100,100,782,1024,1024,1024,1,False,False,False,False,False,0,False,False,False,False,95,11.968,3303,3504,11.969,False,3.988,3.989,3.991,0.058,False,False,7.149,88,86.1,87.9,1587,26,0,16,10,44948.9,7491.48,,Idle,0,15,False,10,True,79,Go Home,True,True,True,False,False,False,False,False,False,False,False,False,20.9862559659327,105.77757360343,120.2,608.5,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,180.4,,16.4,53,,,,,Calm,False,False,,1.9.4,DJI Air 2S,3YTBK6G00303A5,42ULJ5A13A03B7,56RZK8K00103RW,57ZPK5SEA203N4,115.9,0.3,19.6,11.1847,4.47388,0,10614,DJI Air 2S,3YTBK6G00303A5,42ULJ5A13A03B7,56RZK8K00103RW,57ZPK5SEA203N4,DJI Fly,,1.9.4,8D39DFD7-759D-A954-A092-B8F257160B84,3YTBK6G00303A5,,,,,,,,,
4/25/2024,6:59:07.26 AM,0m 46.0s,46.0,20.9860493433273,105.777298455129,14.1,20.3,83.6,37,183.2,3.536912,11.1847,-2.908022,4.921268,2.013246,2.460634,0,1.11847,-2.3,-4.1,-128.2,231.8,145.0,P-GPS (Bypass),Auto Fly,,19,5,True,,Air 2S,False,False,,Smart,Onboard Device,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-121.6,238.4,False,False,False,False,False,True,,True,Card Too Slow,100,100,1024,1024,1024,1024,1,False,False,False,False,False,0,False,False,False,False,95,11.968,3303,3504,11.969,False,3.988,3.989,3.991,0.058,False,False,7.149,88,86.1,87.9,1587,26,0,16,10,44948.9,7491.48,,Idle,0,15,False,10,True,79,Go Home,True,True,True,False,False,False,False,False,False,False,False,False,20.9862559659327,105.77757360343,120.2,608.5,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,180.4,,16.4,53,,,,,Calm,False,False,,1.9.4,DJI Air 2S,3YTBK6G00303A5,42ULJ5A13A03B7,56RZK8K00103RW,57ZPK5SEA203N4,115.9,0.3,19.6,11.1847,4.47388,0,10614,DJI Air 2S,3YTBK6G00303A5,42ULJ5A13A03B7,56RZK8K00103RW,57ZPK5SEA203N4,DJI Fly,,1.9.4,8D39DFD7-759D-A954-A092-B8F257160B84,3YTBK6G00303A5,,,,,,,,,
